Transaction ID,Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
170,489,18,Moisturizers,30,2024-09-04
170,489,22,Moisturizers,40,2024-09-04
170,489,31,Eye Care,55,2024-09-04
171,357,2,Cleansers,15,2024-09-23
171,357,4,Cleansers,20,2024-09-23
171,357,1,Cleansers,20,2024-09-23
172,83,44,Sensitive Skin Treatment,25,2024-04-01
172,83,21,Moisturizers,35,2024-04-01
172,83,36,Lip Care,20,2024-04-01
172,83,34,Lip Care,5,2024-04-01
173,455,45,Sensitive Skin Treatment,25,2024-11-25
173,455,31,Eye Care,55,2024-11-25
173,455,1,Cleansers,20,2024-11-25
173,455,32,Eye Care,40,2024-11-25
174,171,34,Lip Care,5,2024-02-24
174,171,35,Lip Care,15,2024-02-24
175,22,46,Skin Repair & Healing,20,2024-02-11
175,22,3,Cleansers,20,2024-02-11
175,22,40,Acne Treatment,35,2024-02-11
176,158,47,Skin Repair & Healing,25,2024-07-01
176,158,21,Moisturizers,35,2024-07-01
176,158,36,Lip Care,20,2024-07-01
176,158,4,Cleansers,20,2024-07-01
177,125,2,Cleansers,15,2024-08-21
177,125,22,Moisturizers,40,2024-08-21
177,125,5,Cleansers,25,2024-08-21
177,125,36,Lip Care,20,2024-08-21
177,125,34,Lip Care,5,2024-08-21
178,97,2,Cleansers,15,2024-07-15
178,97,35,Lip Care,15,2024-07-15
178,97,19,Moisturizers,25,2024-07-15
178,97,45,Sensitive Skin Treatment,25,2024-07-15
179,277,21,Moisturizers,35,2024-08-13
179,277,36,Lip Care,20,2024-08-13
179,277,34,Lip Care,5,2024-08-13
179,277,18,Moisturizers,30,2024-08-13
180,173,44,Sensitive Skin Treatment,25,2024-04-30
180,173,3,Cleansers,20,2024-04-30
180,173,36,Lip Care,20,2024-04-30
180,173,50,Pore Care,20,2024-04-30
180,173,21,Moisturizers,35,2024-04-30
181,29,46,Skin Repair & Healing,20,2024-04-28
181,29,36,Lip Care,20,2024-04-28
181,29,21,Moisturizers,35,2024-04-28
181,29,19,Moisturizers,25,2024-04-28
182,355,5,Cleansers,25,2024-05-28
182,355,32,Eye Care,40,2024-05-28
182,355,2,Cleansers,15,2024-05-28
183,226,32,Eye Care,40,2025-02-05
183,226,34,Lip Care,5,2025-02-05
183,226,21,Moisturizers,35,2025-02-05
183,226,36,Lip Care,20,2025-02-05
184,158,35,Lip Care,15,2024-03-19
184,158,19,Moisturizers,25,2024-03-19
184,158,18,Moisturizers,30,2024-03-19
185,260,36,Lip Care,20,2024-05-02
185,260,4,Cleansers,20,2024-05-02
185,260,49,Pore Care,35,2024-05-02
186,65,35,Lip Care,15,2024-03-28
186,65,4,Cleansers,20,2024-03-28
186,65,36,Lip Care,20,2024-03-28
186,65,34,Lip Care,5,2024-03-28
186,65,48,Skin Repair & Healing,20,2024-03-28
187,344,2,Cleansers,15,2025-02-07
187,344,44,Sensitive Skin Treatment,25,2025-02-07
187,344,4,Cleansers,20,2025-02-07
187,344,34,Lip Care,5,2025-02-07
188,33,20,Moisturizers,30,2024-01-22
188,33,5,Cleansers,25,2024-01-22
189,56,45,Sensitive Skin Treatment,25,2024-09-04
189,56,1,Cleansers,20,2024-09-04
189,56,21,Moisturizers,35,2024-09-04
189,56,3,Cleansers,20,2024-09-04
190,325,45,Sensitive Skin Treatment,25,2024-09-05
190,325,44,Sensitive Skin Treatment,25,2024-09-05
190,325,21,Moisturizers,35,2024-09-05
190,325,22,Moisturizers,40,2024-09-05
190,325,34,Lip Care,5,2024-09-05
191,26,20,Moisturizers,30,2024-04-08
191,26,46,Skin Repair & Healing,20,2024-04-08
191,26,48,Skin Repair & Healing,20,2024-04-08
192,460,45,Sensitive Skin Treatment,25,2024-02-13
192,460,19,Moisturizers,25,2024-02-13
192,460,33,Eye Care,25,2024-02-13
192,460,20,Moisturizers,30,2024-02-13
193,366,4,Cleansers,20,2024-07-12
193,366,36,Lip Care,20,2024-07-12
194,322,45,Sensitive Skin Treatment,25,2024-01-13
194,322,33,Eye Care,25,2024-01-13
195,323,32,Eye Care,40,2024-02-26
195,323,21,Moisturizers,35,2024-02-26
195,323,20,Moisturizers,30,2024-02-26
195,323,1,Cleansers,20,2024-02-26
195,323,34,Lip Care,5,2024-02-26
196,62,45,Sensitive Skin Treatment,25,2025-01-17
196,62,1,Cleansers,20,2025-01-17
197,400,32,Eye Care,40,2024-04-07
197,400,3,Cleansers,20,2024-04-07
197,400,5,Cleansers,25,2024-04-07
198,260,45,Sensitive Skin Treatment,25,2025-02-17
198,260,2,Cleansers,15,2025-02-17
198,260,36,Lip Care,20,2025-02-17
198,260,5,Cleansers,25,2025-02-17
199,120,21,Moisturizers,35,2024-05-18
199,120,4,Cleansers,20,2024-05-18
199,120,50,Pore Care,20,2024-05-18
200,205,22,Moisturizers,40,2024-07-15
200,205,35,Lip Care,15,2024-07-15
200,205,21,Moisturizers,35,2024-07-15
201,474,22,Moisturizers,40,2024-12-07
201,474,36,Lip Care,20,2024-12-07
201,474,19,Moisturizers,25,2024-12-07
202,310,21,Moisturizers,35,2024-11-01
202,310,22,Moisturizers,40,2024-11-01
203,285,20,Moisturizers,30,2024-02-13
203,285,45,Sensitive Skin Treatment,25,2024-02-13
203,285,21,Moisturizers,35,2024-02-13
203,285,22,Moisturizers,40,2024-02-13
204,491,45,Sensitive Skin Treatment,25,2024-04-24
204,491,44,Sensitive Skin Treatment,25,2024-04-24
204,491,36,Lip Care,20,2024-04-24
205,28,1,Cleansers,20,2024-01-19
205,28,35,Lip Care,15,2024-01-19
205,28,46,Skin Repair & Healing,20,2024-01-19
205,28,21,Moisturizers,35,2024-01-19
206,34,20,Moisturizers,30,2025-01-11
206,34,39,Acne Treatment,35,2025-01-11
206,34,46,Skin Repair & Healing,20,2025-01-11
206,34,5,Cleansers,25,2025-01-11
207,67,18,Moisturizers,30,2024-09-30
207,67,4,Cleansers,20,2024-09-30
208,186,45,Sensitive Skin Treatment,25,2025-01-02
208,186,40,Acne Treatment,35,2025-01-02
208,186,18,Moisturizers,30,2025-01-02
208,186,35,Lip Care,15,2025-01-02
209,416,44,Sensitive Skin Treatment,25,2024-02-01
209,416,4,Cleansers,20,2024-02-01
209,416,44,Sensitive Skin Treatment,25,2024-02-01
209,416,18,Moisturizers,30,2024-02-01
209,416,2,Cleansers,15,2024-02-01
210,113,45,Sensitive Skin Treatment,25,2024-12-17
210,113,40,Acne Treatment,35,2024-12-17
210,113,34,Lip Care,5,2024-12-17
210,113,2,Cleansers,15,2024-12-17
210,113,4,Cleansers,20,2024-12-17
211,429,44,Sensitive Skin Treatment,25,2024-10-01
211,429,2,Cleansers,15,2024-10-01
212,309,44,Sensitive Skin Treatment,25,2024-04-06
212,309,49,Pore Care,35,2024-04-06
213,477,45,Sensitive Skin Treatment,25,2024-02-07
213,477,31,Eye Care,55,2024-02-07
213,477,5,Cleansers,25,2024-02-07
213,477,19,Moisturizers,25,2024-02-07
214,47,46,Skin Repair & Healing,20,2024-03-24
214,47,18,Moisturizers,30,2024-03-24
215,76,1,Cleansers,20,2025-02-19
215,76,18,Moisturizers,30,2025-02-19
215,76,45,Sensitive Skin Treatment,25,2025-02-19
216,245,2,Cleansers,15,2024-11-22
216,245,50,Pore Care,20,2024-11-22
217,447,21,Moisturizers,35,2024-04-29
217,447,44,Sensitive Skin Treatment,25,2024-04-29
218,231,44,Sensitive Skin Treatment,25,2025-01-21
218,231,1,Cleansers,20,2025-01-21
218,231,50,Pore Care,20,2025-01-21
219,202,3,Cleansers,20,2024-04-20
219,202,22,Moisturizers,40,2024-04-20
220,251,4,Cleansers,20,2024-08-30
220,251,2,Cleansers,15,2024-08-30
220,251,35,Lip Care,15,2024-08-30
220,251,20,Moisturizers,30,2024-08-30
221,62,21,Moisturizers,35,2024-10-10
221,62,2,Cleansers,15,2024-10-10
221,62,5,Cleansers,25,2024-10-10
222,472,21,Moisturizers,35,2024-12-29
222,472,20,Moisturizers,30,2024-12-29
222,472,4,Cleansers,20,2024-12-29
222,472,18,Moisturizers,30,2024-12-29
223,64,2,Cleansers,15,2024-10-19
223,64,35,Lip Care,15,2024-10-19
223,64,18,Moisturizers,30,2024-10-19
224,239,20,Moisturizers,30,2024-01-04
224,239,4,Cleansers,20,2024-01-04
224,239,22,Moisturizers,40,2024-01-04
225,16,40,Acne Treatment,35,2024-05-13
225,16,20,Moisturizers,30,2024-05-13
225,16,34,Lip Care,5,2024-05-13
225,16,4,Cleansers,20,2024-05-13
225,16,48,Skin Repair & Healing,20,2024-05-13
226,301,45,Sensitive Skin Treatment,25,2024-05-14
226,301,50,Pore Care,20,2024-05-14
226,301,35,Lip Care,15,2024-05-14
226,301,18,Moisturizers,30,2024-05-14
226,301,45,Sensitive Skin Treatment,25,2024-05-14
227,468,44,Sensitive Skin Treatment,25,2025-01-27
227,468,32,Eye Care,40,2025-01-27
227,468,22,Moisturizers,40,2025-01-27
227,468,31,Eye Care,55,2025-01-27
227,468,18,Moisturizers,30,2025-01-27
228,327,1,Cleansers,20,2024-07-14
228,327,5,Cleansers,25,2024-07-14
228,327,22,Moisturizers,40,2024-07-14
228,327,44,Sensitive Skin Treatment,25,2024-07-14
229,193,20,Moisturizers,30,2024-08-31
229,193,18,Moisturizers,30,2024-08-31
230,407,44,Sensitive Skin Treatment,25,2024-06-02
230,407,44,Sensitive Skin Treatment,25,2024-06-02
230,407,1,Cleansers,20,2024-06-02
230,407,45,Sensitive Skin Treatment,25,2024-06-02
230,407,36,Lip Care,20,2024-06-02
231,58,2,Cleansers,15,2024-12-02
231,58,48,Skin Repair & Healing,20,2024-12-02
231,58,1,Cleansers,20,2024-12-02
231,58,22,Moisturizers,40,2024-12-02
232,55,46,Skin Repair & Healing,20,2025-01-07
232,55,2,Cleansers,15,2025-01-07
232,55,18,Moisturizers,30,2025-01-07
232,55,3,Cleansers,20,2025-01-07
233,371,2,Cleansers,15,2024-02-24
233,371,36,Lip Care,20,2024-02-24
233,371,45,Sensitive Skin Treatment,25,2024-02-24
234,470,33,Eye Care,25,2024-07-18
234,470,31,Eye Care,55,2024-07-18
235,78,3,Cleansers,20,2025-02-22
235,78,21,Moisturizers,35,2025-02-22
236,240,31,Eye Care,55,2024-08-27
236,240,44,Sensitive Skin Treatment,25,2024-08-27
236,240,3,Cleansers,20,2024-08-27
236,240,32,Eye Care,40,2024-08-27
237,404,19,Moisturizers,25,2024-06-04
237,404,1,Cleansers,20,2024-06-04
237,404,3,Cleansers,20,2024-06-04
237,404,5,Cleansers,25,2024-06-04
237,404,21,Moisturizers,35,2024-06-04
238,114,40,Acne Treatment,35,2024-11-05
238,114,5,Cleansers,25,2024-11-05
239,199,47,Skin Repair & Healing,25,2024-04-01
239,199,35,Lip Care,15,2024-04-01
239,199,44,Sensitive Skin Treatment,25,2024-04-01
239,199,46,Skin Repair & Healing,20,2024-04-01
239,199,5,Cleansers,25,2024-04-01
240,261,19,Moisturizers,25,2024-06-18
240,261,31,Eye Care,55,2024-06-18
240,261,1,Cleansers,20,2024-06-18
240,261,44,Sensitive Skin Treatment,25,2024-06-18
240,261,20,Moisturizers,30,2024-06-18
241,207,45,Sensitive Skin Treatment,25,2024-07-13
241,207,36,Lip Care,20,2024-07-13
241,207,20,Moisturizers,30,2024-07-13
241,207,5,Cleansers,25,2024-07-13
242,111,1,Cleansers,20,2024-11-21
242,111,35,Lip Care,15,2024-11-21
243,50,45,Sensitive Skin Treatment,25,2024-03-01
243,50,1,Cleansers,20,2024-03-01
243,50,34,Lip Care,5,2024-03-01
243,50,48,Skin Repair & Healing,20,2024-03-01
244,256,4,Cleansers,20,2024-03-27
244,256,19,Moisturizers,25,2024-03-27
244,256,22,Moisturizers,40,2024-03-27
245,433,32,Eye Care,40,2024-12-12
245,433,4,Cleansers,20,2024-12-12
245,433,22,Moisturizers,40,2024-12-12
245,433,34,Lip Care,5,2024-12-12
245,433,44,Sensitive Skin Treatment,25,2024-12-12
246,204,45,Sensitive Skin Treatment,25,2024-03-03
246,204,5,Cleansers,25,2024-03-03
246,204,4,Cleansers,20,2024-03-03
247,129,5,Cleansers,25,2024-08-23
247,129,18,Moisturizers,30,2024-08-23
247,129,49,Pore Care,35,2024-08-23
247,129,3,Cleansers,20,2024-08-23
247,129,2,Cleansers,15,2024-08-23
248,213,45,Sensitive Skin Treatment,25,2024-08-09
248,213,3,Cleansers,20,2024-08-09
248,213,18,Moisturizers,30,2024-08-09
249,379,1,Cleansers,20,2024-10-30
249,379,34,Lip Care,5,2024-10-30
250,324,44,Sensitive Skin Treatment,25,2024-04-02
250,324,32,Eye Care,40,2024-04-02
250,324,45,Sensitive Skin Treatment,25,2024-04-02
250,324,3,Cleansers,20,2024-04-02
250,324,20,Moisturizers,30,2024-04-02
251,470,45,Sensitive Skin Treatment,25,2025-02-12
251,470,3,Cleansers,20,2025-02-12
251,470,1,Cleansers,20,2025-02-12
251,470,20,Moisturizers,30,2025-02-12
252,116,45,Sensitive Skin Treatment,25,2024-11-08
252,116,5,Cleansers,25,2024-11-08
252,116,36,Lip Care,20,2024-11-08
253,469,5,Cleansers,25,2024-10-25
253,469,19,Moisturizers,25,2024-10-25
253,469,22,Moisturizers,40,2024-10-25
253,469,4,Cleansers,20,2024-10-25
254,36,36,Lip Care,20,2024-09-27
254,36,44,Sensitive Skin Treatment,25,2024-09-27
255,460,44,Sensitive Skin Treatment,25,2024-11-16
255,460,22,Moisturizers,40,2024-11-16
255,460,1,Cleansers,20,2024-11-16
256,390,34,Lip Care,5,2024-09-02
256,390,5,Cleansers,25,2024-09-02
257,74,3,Cleansers,20,2024-08-08
257,74,35,Lip Care,15,2024-08-08
257,74,34,Lip Care,5,2024-08-08
257,74,40,Acne Treatment,35,2024-08-08
258,284,49,Pore Care,35,2024-12-19
258,284,31,Eye Care,55,2024-12-19
258,284,44,Sensitive Skin Treatment,25,2024-12-19
259,68,39,Acne Treatment,35,2024-02-02
259,68,46,Skin Repair & Healing,20,2024-02-02
259,68,5,Cleansers,25,2024-02-02
259,68,2,Cleansers,15,2024-02-02
260,151,35,Lip Care,15,2024-03-27
260,151,18,Moisturizers,30,2024-03-27
260,151,44,Sensitive Skin Treatment,25,2024-03-27
260,151,5,Cleansers,25,2024-03-27
260,151,45,Sensitive Skin Treatment,25,2024-03-27
261,241,33,Eye Care,25,2024-11-10
261,241,20,Moisturizers,30,2024-11-10
261,241,22,Moisturizers,40,2024-11-10
262,372,4,Cleansers,20,2024-07-18
262,372,2,Cleansers,15,2024-07-18
262,372,1,Cleansers,20,2024-07-18
263,288,36,Lip Care,20,2024-09-28
263,288,45,Sensitive Skin Treatment,25,2024-09-28
263,288,21,Moisturizers,35,2024-09-28
264,347,19,Moisturizers,25,2024-07-25
264,347,33,Eye Care,25,2024-07-25
264,347,3,Cleansers,20,2024-07-25
264,347,2,Cleansers,15,2024-07-25
265,350,33,Eye Care,25,2024-02-12
265,350,45,Sensitive Skin Treatment,25,2024-02-12
265,350,3,Cleansers,20,2024-02-12
265,350,5,Cleansers,25,2024-02-12
265,350,32,Eye Care,40,2024-02-12
266,18,2,Cleansers,15,2024-06-18
266,18,34,Lip Care,5,2024-06-18
267,377,45,Sensitive Skin Treatment,25,2024-09-09
267,377,18,Moisturizers,30,2024-09-09
267,377,3,Cleansers,20,2024-09-09
267,377,44,Sensitive Skin Treatment,25,2024-09-09
268,463,44,Sensitive Skin Treatment,25,2024-02-14
268,463,33,Eye Care,25,2024-02-14
268,463,35,Lip Care,15,2024-02-14
268,463,4,Cleansers,20,2024-02-14
268,463,20,Moisturizers,30,2024-02-14
269,328,45,Sensitive Skin Treatment,25,2024-12-14
269,328,36,Lip Care,20,2024-12-14
270,441,3,Cleansers,20,2024-05-24
270,441,35,Lip Care,15,2024-05-24
270,441,5,Cleansers,25,2024-05-24
271,19,46,Skin Repair & Healing,20,2024-04-29
271,19,39,Acne Treatment,35,2024-04-29
271,19,36,Lip Care,20,2024-04-29
271,19,34,Lip Care,5,2024-04-29
272,207,50,Pore Care,20,2024-09-16
272,207,19,Moisturizers,25,2024-09-16
272,207,32,Eye Care,40,2024-09-16
272,207,36,Lip Care,20,2024-09-16
272,207,3,Cleansers,20,2024-09-16
273,325,33,Eye Care,25,2024-04-04
273,325,5,Cleansers,25,2024-04-04
273,325,44,Sensitive Skin Treatment,25,2024-04-04
273,325,18,Moisturizers,30,2024-04-04
273,325,22,Moisturizers,40,2024-04-04
274,439,3,Cleansers,20,2024-03-26
274,439,33,Eye Care,25,2024-03-26
274,439,2,Cleansers,15,2024-03-26
275,17,3,Cleansers,20,2024-10-22
275,17,18,Moisturizers,30,2024-10-22
275,17,36,Lip Care,20,2024-10-22
275,17,39,Acne Treatment,35,2024-10-22
275,17,4,Cleansers,20,2024-10-22
276,326,3,Cleansers,20,2024-03-09
276,326,33,Eye Care,25,2024-03-09
276,326,22,Moisturizers,40,2024-03-09
276,326,36,Lip Care,20,2024-03-09
277,297,45,Sensitive Skin Treatment,25,2024-10-17
277,297,18,Moisturizers,30,2024-10-17
277,297,49,Pore Care,35,2024-10-17
277,297,50,Pore Care,20,2024-10-17
278,290,20,Moisturizers,30,2024-02-12
278,290,49,Pore Care,35,2024-02-12
278,290,4,Cleansers,20,2024-02-12
278,290,1,Cleansers,20,2024-02-12
279,22,22,Moisturizers,40,2024-09-28
279,22,36,Lip Care,20,2024-09-28
280,122,45,Sensitive Skin Treatment,25,2024-06-07
280,122,21,Moisturizers,35,2024-06-07
280,122,20,Moisturizers,30,2024-06-07
280,122,4,Cleansers,20,2024-06-07
280,122,2,Cleansers,15,2024-06-07
281,167,1,Cleansers,20,2024-10-11
281,167,36,Lip Care,20,2024-10-11
282,22,18,Moisturizers,30,2024-10-15
282,22,40,Acne Treatment,35,2024-10-15
282,22,22,Moisturizers,40,2024-10-15
283,432,34,Lip Care,5,2024-05-18
283,432,4,Cleansers,20,2024-05-18
283,432,1,Cleansers,20,2024-05-18
284,420,22,Moisturizers,40,2024-01-30
284,420,31,Eye Care,55,2024-01-30
284,420,19,Moisturizers,25,2024-01-30
284,420,45,Sensitive Skin Treatment,25,2024-01-30
284,420,36,Lip Care,20,2024-01-30
285,289,5,Cleansers,25,2024-03-05
285,289,19,Moisturizers,25,2024-03-05
285,289,50,Pore Care,20,2024-03-05
285,289,3,Cleansers,20,2024-03-05
285,289,44,Sensitive Skin Treatment,25,2024-03-05
286,47,3,Cleansers,20,2024-04-09
286,47,1,Cleansers,20,2024-04-09
286,47,19,Moisturizers,25,2024-04-09
287,461,1,Cleansers,20,2024-08-16
287,461,20,Moisturizers,30,2024-08-16
287,461,34,Lip Care,5,2024-08-16
287,461,45,Sensitive Skin Treatment,25,2024-08-16
288,264,45,Sensitive Skin Treatment,25,2024-03-19
288,264,36,Lip Care,20,2024-03-19
289,385,1,Cleansers,20,2025-01-22
289,385,45,Sensitive Skin Treatment,25,2025-01-22
289,385,44,Sensitive Skin Treatment,25,2025-01-22
290,264,35,Lip Care,15,2024-01-25
290,264,2,Cleansers,15,2024-01-25
290,264,21,Moisturizers,35,2024-01-25
290,264,33,Eye Care,25,2024-01-25
291,125,22,Moisturizers,40,2024-01-10
291,125,50,Pore Care,20,2024-01-10
291,125,2,Cleansers,15,2024-01-10
292,439,44,Sensitive Skin Treatment,25,2024-03-16
292,439,2,Cleansers,15,2024-03-16
292,439,34,Lip Care,5,2024-03-16
292,439,31,Eye Care,55,2024-03-16
293,78,2,Cleansers,15,2024-03-27
293,78,36,Lip Care,20,2024-03-27
293,78,5,Cleansers,25,2024-03-27
294,11,40,Acne Treatment,35,2024-07-11
294,11,34,Lip Care,5,2024-07-11
294,11,39,Acne Treatment,35,2024-07-11
294,11,22,Moisturizers,40,2024-07-11
294,11,20,Moisturizers,30,2024-07-11
295,294,45,Sensitive Skin Treatment,25,2024-10-01
295,294,4,Cleansers,20,2024-10-01
295,294,31,Eye Care,55,2024-10-01
295,294,44,Sensitive Skin Treatment,25,2024-10-01
296,343,33,Eye Care,25,2025-02-23
296,343,36,Lip Care,20,2025-02-23
296,343,50,Pore Care,20,2025-02-23
296,343,4,Cleansers,20,2025-02-23
297,106,36,Lip Care,20,2024-10-25
297,106,19,Moisturizers,25,2024-10-25
297,106,22,Moisturizers,40,2024-10-25
298,413,34,Lip Care,5,2024-06-19
298,413,18,Moisturizers,30,2024-06-19
298,413,5,Cleansers,25,2024-06-19
298,413,22,Moisturizers,40,2024-06-19
299,444,19,Moisturizers,25,2024-02-26
299,444,33,Eye Care,25,2024-02-26
300,459,45,Sensitive Skin Treatment,25,2024-07-06
300,459,34,Lip Care,5,2024-07-06
300,459,31,Eye Care,55,2024-07-06
300,459,21,Moisturizers,35,2024-07-06
300,459,36,Lip Care,20,2024-07-06
301,71,40,Acne Treatment,35,2024-07-27
301,71,35,Lip Care,15,2024-07-27
301,71,4,Cleansers,20,2024-07-27
301,71,3,Cleansers,20,2024-07-27
301,71,5,Cleansers,25,2024-07-27
302,429,18,Moisturizers,30,2024-11-04
302,429,4,Cleansers,20,2024-11-04
302,429,35,Lip Care,15,2024-11-04
302,429,34,Lip Care,5,2024-11-04
303,497,31,Eye Care,55,2024-09-15
303,497,5,Cleansers,25,2024-09-15
303,497,44,Sensitive Skin Treatment,25,2024-09-15
304,346,4,Cleansers,20,2024-07-04
304,346,1,Cleansers,20,2024-07-04
305,141,45,Sensitive Skin Treatment,25,2024-09-23
305,141,40,Acne Treatment,35,2024-09-23
305,141,21,Moisturizers,35,2024-09-23
305,141,22,Moisturizers,40,2024-09-23
306,128,35,Lip Care,15,2024-12-21
306,128,45,Sensitive Skin Treatment,25,2024-12-21
307,252,5,Cleansers,25,2025-01-24
307,252,50,Pore Care,20,2025-01-24
307,252,35,Lip Care,15,2025-01-24
307,252,19,Moisturizers,25,2025-01-24
307,252,20,Moisturizers,30,2025-01-24
308,350,33,Eye Care,25,2024-10-26
308,350,19,Moisturizers,25,2024-10-26
308,350,22,Moisturizers,40,2024-10-26
308,350,20,Moisturizers,30,2024-10-26
309,204,21,Moisturizers,35,2024-09-22
309,204,20,Moisturizers,30,2024-09-22
310,185,39,Acne Treatment,35,2024-07-06
310,185,36,Lip Care,20,2024-07-06
310,185,3,Cleansers,20,2024-07-06
311,159,20,Moisturizers,30,2024-02-10
311,159,35,Lip Care,15,2024-02-10
311,159,5,Cleansers,25,2024-02-10
311,159,22,Moisturizers,40,2024-02-10
312,74,34,Lip Care,5,2025-01-19
312,74,3,Cleansers,20,2025-01-19
313,434,45,Sensitive Skin Treatment,25,2024-09-04
313,434,35,Lip Care,15,2024-09-04
313,434,2,Cleansers,15,2024-09-04
314,129,5,Cleansers,25,2025-02-10
314,129,34,Lip Care,5,2025-02-10
315,467,35,Lip Care,15,2024-09-12
315,467,21,Moisturizers,35,2024-09-12
316,215,21,Moisturizers,35,2024-02-11
316,215,31,Eye Care,55,2024-02-11
316,215,32,Eye Care,40,2024-02-11
316,215,49,Pore Care,35,2024-02-11
317,29,2,Cleansers,15,2024-08-28
317,29,21,Moisturizers,35,2024-08-28
318,387,44,Sensitive Skin Treatment,25,2024-04-17
318,387,3,Cleansers,20,2024-04-17
318,387,1,Cleansers,20,2024-04-17
319,311,45,Sensitive Skin Treatment,25,2024-02-17
319,311,35,Lip Care,15,2024-02-17
319,311,3,Cleansers,20,2024-02-17
319,311,20,Moisturizers,30,2024-02-17
320,373,44,Sensitive Skin Treatment,25,2025-02-21
320,373,4,Cleansers,20,2025-02-21
321,120,5,Cleansers,25,2024-12-26
321,120,49,Pore Care,35,2024-12-26
321,120,1,Cleansers,20,2024-12-26
321,120,36,Lip Care,20,2024-12-26
322,485,33,Eye Care,25,2025-01-17
322,485,45,Sensitive Skin Treatment,25,2025-01-17
322,485,19,Moisturizers,25,2025-01-17
322,485,21,Moisturizers,35,2025-01-17
323,53,3,Cleansers,20,2025-02-04
323,53,19,Moisturizers,25,2025-02-04
324,432,34,Lip Care,5,2024-06-03
324,432,4,Cleansers,20,2024-06-03
324,432,3,Cleansers,20,2024-06-03
325,144,20,Moisturizers,30,2024-10-06
325,144,21,Moisturizers,35,2024-10-06
325,144,4,Cleansers,20,2024-10-06
325,144,19,Moisturizers,25,2024-10-06
325,144,35,Lip Care,15,2024-10-06
326,47,2,Cleansers,15,2025-01-21
326,47,20,Moisturizers,30,2025-01-21
326,47,46,Skin Repair & Healing,20,2025-01-21
326,47,19,Moisturizers,25,2025-01-21
326,47,35,Lip Care,15,2025-01-21
327,101,45,Sensitive Skin Treatment,25,2024-06-09
327,101,36,Lip Care,20,2024-06-09
327,101,34,Lip Care,5,2024-06-09
328,193,19,Moisturizers,25,2024-09-30
328,193,20,Moisturizers,30,2024-09-30
328,193,2,Cleansers,15,2024-09-30
329,228,31,Eye Care,55,2024-02-25
329,228,5,Cleansers,25,2024-02-25
329,228,49,Pore Care,35,2024-02-25
329,228,32,Eye Care,40,2024-02-25
330,462,45,Sensitive Skin Treatment,25,2024-12-02
330,462,44,Sensitive Skin Treatment,25,2024-12-02
330,462,5,Cleansers,25,2024-12-02
330,462,21,Moisturizers,35,2024-12-02
330,462,33,Eye Care,25,2024-12-02
331,290,44,Sensitive Skin Treatment,25,2024-02-22
331,290,1,Cleansers,20,2024-02-22
331,290,20,Moisturizers,30,2024-02-22
331,290,45,Sensitive Skin Treatment,25,2024-02-22
332,70,36,Lip Care,20,2024-06-30
332,70,39,Acne Treatment,35,2024-06-30
332,70,48,Skin Repair & Healing,20,2024-06-30
332,70,22,Moisturizers,40,2024-06-30
333,467,31,Eye Care,55,2025-02-03
333,467,4,Cleansers,20,2025-02-03
333,467,22,Moisturizers,40,2025-02-03
333,467,21,Moisturizers,35,2025-02-03
333,467,44,Sensitive Skin Treatment,25,2025-02-03
334,368,2,Cleansers,15,2024-11-24
334,368,20,Moisturizers,30,2024-11-24
334,368,31,Eye Care,55,2024-11-24
335,229,44,Sensitive Skin Treatment,25,2024-04-03
335,229,2,Cleansers,15,2024-04-03
336,148,22,Moisturizers,40,2024-08-11
336,148,44,Sensitive Skin Treatment,25,2024-08-11
337,195,5,Cleansers,25,2024-10-22
337,195,19,Moisturizers,25,2024-10-22
338,485,45,Sensitive Skin Treatment,25,2024-05-31
